media_id,synonym
152748,The Prince and the Streamer
152751,What Remains of the Girl Who Had Her Blood Taken by a Vampire
152765,Roukin
152765,เก็บเงินต่างโลก 8 หมื่นเหรียญ ไว้ใช้ยามเกษียณไงคะ
152765,J'épargne 80 000 pièces d'or dans un autre monde pour ma retraite
152765,为了养老金去异世界存八万金
152765,Коплю 80 тысяч золотых в другом мире на пенсию
152774,Unlocking Her
152774,請滑入解鎖
152797,Nagisa: Kohno Bessochi Short Stories
152802,คู่หูต่างขั้วกับภารกิจกำจัดผี
152804,Kumorizora no Mukou ha Hareteiru
152806,Gal & Knightess
152806,GAL and KNIGHTESS
152811,My Wife's Sexy Sister
152811,Training Sister-In-Law
152814,ハロー・ワールド if ー勘解由小路三鈴は世界で最初の失恋をするー
152814,ハロー・ワールド イフ
152814,HELLO WORD if: การอกหักครั้งแรกบนโลกของคาเดโนะโคจิ มิสึซึ
152815,Hell’s Tormentor Kraken
152818,Seiya Konayuki Furishikiru
152818,Saint★Green Salad
152818,Marmelo Jam wo Hito Sukui
152824,Yoku Manabi. Yoku Pakoru.
152824,Shihou Torihiki
152824,Junyuu Therapy
152824,Koushuunyuu Kanou! Chikubi wo Namerareru dake no Kantan na Oshigoto Desu!!
152824,Kirei ni Shiteyan yo
152824,Gachou wo Daiji ni
152824,Maegari Makura Eigyou
152824,Mesu Mesu Mesu
152835,How That Guide Is Loved
152842,Shadow Realm
152854,My Fave Is So Precious Today.
152861,Tipping Porno
152861,Sutesen Porno
152861,(Hikou) Tane Kubari Ojisan ga Yabai to SNS de Wadai ni
152861,Tawaman Call Girl
152861,Papakatsu Goshinjutsu
152861,Rikai no Aru Kare-kun
152867,Ginmokusei: The Tailor Shop
152867,Zakład krawiecki Ginmokusei
152868,Sawatte iikara Kajirasete
152876,Kanojo Musubi
152876,彼女結び
152876,Girlfriend Bondage
152876,Sefure 
152876,セフレ
152876,Sex Friend
152876,Sefure-chan
152876,セフレちゃん
152876,Sex Friend-chan
152876,Hana no Mitsu
152876,花の蜜
152876,Flower’s Nectar
152876,Sister x Lecture
152876,シスター×レクチャー
152876,Kimi no Go Houbi ga Hoshikute
152876,君のご褒美が欲しくて
152876,I Really Want Your Reward
152876,Kimi no Gohoubi ga Hoshikute Gojitsudan
152876,君のご褒美が欲しくて 後日談
152876,Osewa-chan
152876,お世話ちゃん
152876,Spoiled Little Baby
152876,Sawarenai Futari
152876,さわれないふたり
152876,Hatsutaiken
152876,初体験
152876,First Experience
152888,The Grown Dog Bullies Its Owner
152889,King of Martial Arts
152889,仙武帝尊
152889,Xianwu Dizun
152889,Xianwu Emperor
152895,Tokyo卍Revengers: SO YOUNG
152895,東京卍リベンジャーズ フルカラー短編集1 SO YOUNG
152895,Tokyo卍Revengers: STAY GOLD
152895,東京卍リベンジャーズ フルカラー短編集2 ＳＴＡＹ　ＧＯＬＤ
152896,Immoral Volleyball Club
152905,Night Song
152905,Devil's Night Song
152905,鬼夜曲
152905,鬼夜曲～闇に響く亡霊の唄～
152929,Kiddie Basket
152929,The Quiet Hypersensitive Girl With Scornful Eyes
152929,When A Matagi-Hunter Becomes the Hunted 
152929,My Friend's Little-Brother is His Little-Sister
152929,Tajima-san the Temple-Born
152929,The Special Circumstances of Moving-in With the Grim-Reaper
152929,Did You Think the Online-Gamer Yuuta Was Taboo?
152929,A Precocious-Brat Pretentiously Tries Compensated-Dating
152929,The return of Tajima-san the Temple-Born
152935,I Never Fall In Love With Amano Kun
152938,Physician Princess
152939,I Won't Marry The Enemy Prince 
152939,I Won't Marry the Villainous Prince
152941,エックステン
152941,XTen
152947,Forget-Me-Not Romance
152948, A Villain's Circumstances
152951,"Two Empires, the Slave of the Empire"
152952,Past Life Destiny
152952,前世姻缘
152954,Raising a Newbie to Grind Them
152954,Raising a Newbie to Use Them
152954,To Level up and Chew a Newbie
152957,Behind Iron Bars
152962,マリ箱
152962,MariBako
152963,绿豆传
152963,Nokdujeon
152968,육궁에 부는 바람
152968,Shock the Imperial Palaces
152968,Kekaisaran Yang Megah
152968,Shocked The World
152969,Blossom
152969,"A Hundred Flowers, a Hundred Colors"
152970,アヴァロンの女王
152971,Kill My Husband
152984,小山内さんは成長期がこない
152984,Osanai-san Can't Grow Up
153007,The Bugle Call
153013,The Marks of Summer
153014,My Older Sister is a Lion at Home and a Mouse Outside
153040,Mom's Childhood Friend
153041,Sister Anna's Devotion
153044,The Fire Play Club
153050,Romantic Camping
153050,浪漫露營
153050,ハプニング♡キャンピング
153060,An Abnormal Affection
153065,[GwangGong Apartment Complex] Weakness
153065,[광공단편선] WEAKNESS
153065,[Gwanggongdanpyeonseon] WEAKNESS
153066,Jun
153066,Jun-I Oppa
153067,"Once Again, As Clouds Part"
153070,Would You Like a Cup of Tea?
153070,お茶を一杯いかがですか?
153071,A Outra Face de um Tirano
153075,Lovely Fish
153076,Crazy Princess Renia
153078,지금부터 황제의 마음을 빼앗겠습니다
153078,"Desde ahora, conquistaré al emperador"
153078,Now I Will Take the Emperor's Heart
153078,เกมรักคว้าหัวใจจักรพรรดิ
153078,今から皇帝の心を奪います
153078,今天開始奪走皇帝的心
153078,陛下今日好感度+1
153079,Sponte dei～神の意のまま～
153084,A Gate Opened on my First Day as a Politician
153088,I Found Love at the Convenience Store
153093,A Manga About Teaching My Zombie Childhood Friend The Real Feeling of Sex
153101,I Want to Do Bad Things with You
153105,Cousin From a Distant Country
153106,The Trainee Teacher was My Older Brother's Ex-Girlfriend
153112,Even an Immortal Vampire Had a Childhood Friend in Her Teens
153114,Aniyome 
153114,兄嫁
153114,Kareishuu to Megami
153114,加齢臭と女神
153114,Zoku Kareishuu to Megami
153114,続・加齢臭と女神
153114,Seisaki Fumei
153114,逝先不明
153114,Futari Daito Motto Kibishii
153114,二人だともっと厳しい
153114,Aoi Hi
153114,蒼い火
153114,Aniyome Gojitsudan
153114,兄嫁 後日談
153117,Streaming Anthology
153118,The Loner Girl's Goof-up
153119,My Biracial Cousin Who's Much Younger Than Me Counts Down Every Year When She Sees Me at Obon
153120,The Hot Guy and the Solitary Tiger
153121,A 190cm S and a 180cm M
153122,Her Boyfriend is a Superhero
153122,スーパーヒーロー彼氏
153123,The Story of Reuniting with a Childhood Friend Whom I Had Drifted Apart From After Failing the High School Entrance Exam
153146,UtaPri Special
153147,Her Relationship With Him
153147,Relationship Between the Couple
153150,The Reincarnation of the Forbidden Archmage
153151,A Tender Heart: The Story of How I Became a Duke's Maid
153151,Sincerely
153153,Encounter Relationship
153153,Between Encounters
153177,웻샌드
153177,Мокрий Пісок
153181,Bride on the Guillotine
153189,My Engagement With The Prince Was Cancelled So I Will Stop Pretending To Be a Fool
153200,凡人修仙传之初入星海
153201,Soyang Princess and Haechi
153201,La Légende de la Princesse Soyang
153204,恥辱效應
153206,I Seduced the Sickly Male Lead
153206,I Was Seduced by the Sick Male Lead
153206,คุณชายขี้โรคถูกฉันตกเข้าซะแล้ว
153206,勾引了病弱男主
153215,Dangerous Yet Sweet Onii-san.
153237,Hottoke nai yo Kujou-kun
153250,"Ten Years Later, I Married My Nemesis"
153250,Married to My Enemy After 10 Years
153254,베이츠
153271,The Strike Range of a Blind Swordswoman with Her Escort Target
153272,Childhood Friend Senpai Doesn't Notice
153273,Asyutareute
153273,แอชสตาร์ต
153280,超完美惑星
153280,"Here is a lust planet, but there is the love, too."
153283,The Ancient Is Online
153283,Ancient people on line
153285,My Aunt Is in Heat
153285,Ajumma's Bloom
153285,青春期小阿姨
153294,"I Bought the Land, Not a Man"
153308,Aoharu Devil
153322,フットサルボーイズ!!!!! オリジナルショートアニメ
153322,Futsal Boys!!!!! Specials
153332,Chronicles of an Aristocrat Reborn in Another World
153332,เกิดใหม่เป็นขุนนางไปผจญภัยในต่างโลก: อัครทูตจอมซุ่มซ่ามของทวยเทพ
153332,Crônicas de um Aristocrata em Outro Mundo
153332,Noble New World Adventures
153332,Die Parallelwelt-Chroniken des Aristokraten
153338,Shiro Usagi to Kemono no Ouji
153338,White Rabbit and Prince of the Beast
153339,เกิดใหม่ทั้งทีขอสร้างอาณาจักรด้วยขนมหวาน
153339,Doce Reencarnação
153339,Reinkarnasi Jajanan Manis
153340,Don't Let Your Heart Beat Challenge
153340,No Crush
153344,Mix: Meisei Story Season 2
153344,ミックス
153344,"Mix: Meisei Story - La seconda estate, al di là del cielo"
153345,Libertine Prince and Captive Beast
153346,I Summoned a Succubus and My Mom Appeared!?
153346,"When I Summoned a Succubus, My Mother Showed Up!?"
153349,"My Hometown Sex Friend. ""High School Girl M"""
153352,"Shun-chan, Kotchi Muite!"
153352,"Shun-chan, Look Over Here!"
153358,My Hometown Fuck Buddy. Married Senpai S's Case.
153372,The Life of an Onahole Saleswoman is Hard!
153376,My Neighbor Ayane ~Coincidental Meeting~
153377,Kyoumo Ochinpo Bunny Club e Youkoso
153392,The Northern Grand Duke's Hamster
153395,Wagahai wa Inu de Aru: Don Matsugoro no Monogatari
153395, I Am A Dog: The Story of Don Matsugoro
153395,I Am A Dog: Don Matsugorou's Life
153405,It Shows Right Away in Nijime-san's Eyes
153417,Deep Blue
153417,Bluuuue
153418,Myth of Eternity
153424,Douluo Dalu Part 17
153424,Soul Land Part 17
153424,斗罗大陆之敌影来袭
153425,Summer Solstice: Until Summer Ends
153427,Kirihara-san ga Sasaru
153427,Kirihara-san ga Sasaru After: Umi e GO! 
153427,切原さんがささる アフター〜海へGO！〜
153427,Aa Seisyun no Double Dribble
153427,あゝ青春のダブルドリブル
153427,Ahh! Youthful Double Dribble
153427,Strong Style
153427,ストロングスタイル
153427,Strong Style After: Furetsu Furetsu Hen
153427,ストロングスタイル アフター〜フレッフレッ編〜
153427,Totsu Chichi-chan Neru
153427,Himitsu Yado Porori Tabi ☆☆☆☆☆ 
153427,Cafe Jihen!
153427,Cos tte Mitai!!
153427,Motokano Yanke! 
153427,Ane's Target
153427,あねーずターゲット
153427,Big Sisses' Target
153431,Hoshi of Girls' Garden
153431,The Star of Girls' Garden
153431,Ngôi sao vườn nữ sinh
153432,Reaper of the Drifting Moon
153432,Death God of the Drifting Moon
153432,Grim Reaper's Floating Moon
153436,My Ex-Husband Became the Male Lead
153438,I Will Divorce My Tyrant Husband
153438,I’m Divorcing My Tyrant Husband
153444,めいやく
153446,Blind Girl Isekai
153446,I Was Reincarnated as a Blind Girl - I Rely on My Previous Life's Memories and Magic to Survive.
153448,The Hidden Blade
153448,鎖ノ天賦〜才ある者は矛先を隠す〜
153448,Demonic Blade
153450,Novoland: The Castle in the Sky- The Great Phoenix
153450,구주천공성의 봉황진
153453,重生之最强剑神
153454,The Ultimate All-Rounder
153456,Ben 10 Science Hero
153461,The Limitless Apostle and the Twelve Battle Maidens
153463,未來像
153464,Apocalypse
153466,Coiling Dragon
153466,Coiled Dragon
153467,仙剑奇侠传3
153467,Chinese Paladin 3
153468,Reincarnated Escort Warrior
153469,I Took My Warmonger Husband's Child
153469,I Stole the Child of My War-Mad Husband
153469,ฉันหอบลูกหนีจากสามีคลั่งสงคราม
153469,解救好戰丈夫的女兒
153470,King Game
153471,Legendary Twins Specials
153471,Juedai Shuang Jiao Tebie Pian
153471,绝代双骄 特别篇
153471,Juedai Shuang Jiao Specials
153473,Martial Peak
153474,Emperor's Domination
153475,Extras Are the First to Be Abandoned
153475,An Extra In The Family Is The First To Be Abandoned
153475,Extras Are the First to Be Abandoned
153475,Extras Are Discarded First
153475,Extras Are Thrown Away First
153476,Library of Heaven's Path
153478,十方神王
153478,Shi Fang Shen Wang
153478,Sword Saint of Heavenly Realm
153479,I Just Don't Play the Card According to the Routine
153479,我就是不按套路出牌
153479,Wo Jiushi Bu An Taolu Chu Pai
153482,All Hail the Sect Leader
153483,Since The Red Moon Appeared
153484,End of the Earth
153488,白日梦短片合集
153488,Bairimeng Duanpian Heiji
153488,“白日梦”动画系列短片
153488,Daydream
153488,白日梦短片集
153488,Bairimeng Duanpian Ji
153488,山海戮·蜃景篇
153488,神弦曲·时光铃铛
153488,糖果狂想曲
153488,Sparkling Dreams
153491,The Black Troop 4
153492,Romance Of Three Kingdoms 3
153494,星辰变 第5季
153494,Legend of Immortals 5
153494,Stellar Transformations 5
153494,Xingchen Bian 5
153495,Martial Universe 4
153495,Martial Movement Upheaval 4
153495,Earth-Shattering Martial Arts 4
153499,Throne of Seal 2
153502,Konse wa 5-en ga Arimasu You ni!
153502,Quinpath Romance
153502,¡Que en esta vida existan cinco caminos!
153506,Juouheika to Sunakaburi no Hanayome
153513,I Became the Tyrant of a Defense Game
153515,Erogenous Beauty Salon by Succubus Girls F
153518,Dungeon Food
153518,Dungeon Meal
153518,Tragones y Mazmorras
153518,Gloutons et Dragons
153518,Подземелье вкусностей
153518,던전밥
153518,สูตรลับตำรับดันเจียน
153518,Mỹ vị hầm ngục
153518,Підземелля смакоти
153518,迷宫饭
153518,מבוכים ומטעמים
153523,觸電大師
153532,Bokura wa ○○ Hanare ga Dekinai
153532,僕らは○○離れができない
153532,Chigu Hagu Stride
153532,ちぐはぐストライド
153532,Hana ga Futatabi Saku Koro ni
153532,花が再び咲くころに
153532,Fuuki wa Hazard
153532,風紀はざーど
153532,Last Chance!
153532,ラストチャンス
153541,Let Master Do It
153542,Mushroom Hero
153542,The Journey Of A Mushroom To Be Overpowered In Another World
153542,Mushroom Brave
153551,Return of the Top Hunter
153551,Top Rank Hunter Returns Back to Work
153553,Snatch a youth time
153563,Absolute on the Mound 
153563,King on the Mound 
153577,I Married a Country Kuro-Gyaru JK
153577,和鄉下的黑辣妹J●結婚了
153595,My dearest fantastic strength princess
153606,The S-Rank Pervert Status of the Unfit Homely Girl in the Hero Party With a Ban on Love
153615,"Blade & Bastard -Warm ash, Dusky dungeon-"
153618,沙夜
153633,Sunday's Consolation
153634,I Became the Younger Sister of a Regretful Obsessive Male Lead
153634,Reforming the Obsessive Male Lead
153634,ฉันกลายเป็นน้องสาวของพระเอกวายตัวร้ายสายกลับใจ
153638,崩壞3rd 因你而在的故事
153638,崩壊3rd あなたのためにある物語
153641,The Hypnosis App was Fake
153659,No Couple Is Perfect
153659,Le couple parfait n'existe pas
153659,ไม่มีหรอก คู่ชีวิตที่สมบูรณ์แบบ
153661,Kamen Rider Ryuki: 13 Riders The Comic
153670,The Reincarnated Little Mermaid Does Not Want to Disappear as Foam
153671,His Scornful Eyes Are the Best.
153676,SK8 the Infinity Season 2
153680,Sex Toy Try-Outs
153684,Destinée fiancée pour 30 jours
